Date,Open,High,Low,Close,Volume
2024-01-31,406.9599914550781,415.32000732421875,397.2099914550781,397.5799865722656,47871100
2024-02-01,401.8299865722656,408.0,401.79998779296875,403.7799987792969,30657700
2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,28245000
2024-02-05,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,25352300
2024-02-06,405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,18382600
2024-02-07,407.44000244140625,414.29998779296875,407.3999938964844,414.04998779296875,22340500
2024-02-08,414.04998779296875,415.55999755859375,412.5299987792969,414.1099853515625,21225300
2024-02-09,415.25,420.82000732421875,415.0899963378906,420.54998779296875,22032800
2024-02-12,420.55999755859375,420.739990234375,414.75,415.260009765625,21202900
2024-02-13,404.94000244140625,410.07000732421875,403.3900146484375,406.32000732421875,27824900
2024-02-14,408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,20401200
2024-02-15,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,21825500
2024-02-16,407.9599914550781,408.2900085449219,403.44000244140625,404.05999755859375,22281100
2024-02-20,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,24307900
2024-02-21,400.1700134277344,402.2900085449219,397.2200012207031,402.17999267578125,18631100
2024-02-22,410.19000244140625,412.8299865722656,408.57000732421875,411.6499938964844,27009900
2024-02-23,415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,16295900
2024-02-26,411.4599914550781,412.1600036621094,407.3599853515625,407.5400085449219,16193500
2024-02-27,407.989990234375,408.32000732421875,403.8500061035156,407.4800109863281,14835800
2024-02-28,408.17999267578125,409.29998779296875,405.32000732421875,407.7200012207031,13183100
2024-02-29,408.6400146484375,414.20001220703125,405.9200134277344,413.6400146484375,31947300
2024-03-01,411.2699890136719,415.8699951171875,410.8800048828125,415.5,17800300
2024-03-04,413.44000244140625,417.3500061035156,412.32000732421875,414.9200134277344,17596000
2024-03-05,413.9599914550781,414.25,400.6400146484375,402.6499938964844,26919200
2024-03-06,402.9700012207031,405.1600036621094,398.3900146484375,402.0899963378906,22344100
2024-03-07,406.1199951171875,409.7799987792969,402.239990234375,409.1400146484375,18718500
2024-03-08,407.9599914550781,410.4200134277344,404.3299865722656,406.2200012207031,17971700
2024-03-11,403.760009765625,405.67999267578125,401.260009765625,404.5199890136719,16120800
2024-03-12,407.6199951171875,415.57000732421875,406.7900085449219,415.2799987792969,22457000
2024-03-13,418.1000061035156,418.17999267578125,411.45001220703125,415.1000061035156,17115900
2024-03-14,420.239990234375,427.82000732421875,417.989990234375,425.2200012207031,34157300
2024-03-15,419.2900085449219,422.6000061035156,412.7900085449219,416.4200134277344,45049800
2024-03-18,414.25,420.7300109863281,413.7799987792969,417.32000732421875,20106000
2024-03-19,417.8299865722656,421.6700134277344,415.54998779296875,421.4100036621094,19837900
2024-03-20,422.0,425.9599914550781,420.6600036621094,425.2300109863281,17860100
2024-03-21,429.8299865722656,430.82000732421875,427.1600036621094,429.3699951171875,21296200
2024-03-22,429.70001220703125,429.8599853515625,426.07000732421875,428.739990234375,17636500
2024-03-25,425.239990234375,427.4100036621094,421.6099853515625,422.8599853515625,18060500
2024-03-26,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,16725600
2024-03-27,424.44000244140625,424.45001220703125,419.010009765625,421.42999267578125,16705000
2024-03-28,420.9599914550781,421.8699951171875,419.1199951171875,420.7200012207031,21871200
2024-04-01,423.95001220703125,427.8900146484375,422.2200012207031,424.57000732421875,16316000
2024-04-02,420.1099853515625,422.3800048828125,417.8399963378906,421.44000244140625,17912000
2024-04-03,419.7300109863281,423.260009765625,419.0899963378906,420.45001220703125,16502300
2024-04-04,424.989990234375,428.6700134277344,417.57000732421875,417.8800048828125,19370900
2024-04-05,420.010009765625,426.510009765625,418.32000732421875,425.5199890136719,16544300
2024-04-08,425.1700134277344,427.2799987792969,423.29998779296875,424.5899963378906,14272400
2024-04-09,426.44000244140625,427.739990234375,421.6199951171875,426.2799987792969,12512300
2024-04-10,422.19000244140625,424.0299987792969,419.70001220703125,423.260009765625,16216600
2024-04-11,425.82000732421875,429.3699951171875,422.3599853515625,427.92999267578125,17966400
2024-04-12,424.04998779296875,425.17999267578125,419.7699890136719,421.8999938964844,19232100
2024-04-15,426.6000061035156,426.82000732421875,413.42999267578125,413.6400146484375,20273500
2024-04-16,414.57000732421875,418.3999938964844,413.7300109863281,414.5799865722656,16765600
2024-04-17,417.25,418.8800048828125,410.3299865722656,411.8399963378906,15855500
2024-04-18,410.6300048828125,411.8900146484375,403.95001220703125,404.2699890136719,21029900
2024-04-19,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,30276500
2024-04-22,400.0799865722656,402.8500061035156,395.75,400.9599914550781,20286900
2024-04-23,404.239990234375,408.20001220703125,403.05999755859375,407.57000732421875,15734500
2024-04-24,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,15065300
2024-04-25,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,40586500
2024-04-26,412.1700134277344,413.0,405.760009765625,406.32000732421875,29694700
2024-04-29,405.25,406.32000732421875,399.19000244140625,402.25,19582100
2024-04-30,401.489990234375,402.1600036621094,389.1700134277344,389.3299865722656,28781400
2024-05-01,392.6099853515625,401.7200012207031,390.30999755859375,394.94000244140625,23562500
2024-05-02,397.6600036621094,399.92999267578125,394.6499938964844,397.8399963378906,17709400
2024-05-03,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,17446700
2024-05-06,408.760009765625,413.92999267578125,406.3699951171875,413.5400085449219,16996600
2024-05-07,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,20018200
2024-05-08,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,11792300
2024-05-09,410.57000732421875,412.7200012207031,409.1000061035156,412.32000732421875,14689700
2024-05-10,412.94000244140625,415.3800048828125,411.79998779296875,414.739990234375,13402300
2024-05-13,418.010009765625,418.3500061035156,410.82000732421875,413.7200012207031,15440200
2024-05-14,412.0199890136719,417.489990234375,411.54998779296875,416.55999755859375,15109300
2024-05-15,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,22239500
2024-05-16,421.79998779296875,425.4200134277344,420.3500061035156,420.989990234375,17530100
2024-05-17,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,15352200
2024-05-20,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,16272100
2024-05-21,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,21453300
2024-05-22,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,18073700
2024-05-23,432.9700012207031,433.6000061035156,425.4200134277344,427.0,17211700
2024-05-24,427.19000244140625,431.05999755859375,424.4100036621094,430.1600036621094,11845800
2024-05-28,429.6300048828125,430.82000732421875,426.6000061035156,430.32000732421875,15718000
2024-05-29,425.69000244140625,430.94000244140625,425.69000244140625,429.1700134277344,15517100
2024-05-30,424.29998779296875,424.29998779296875,414.239990234375,414.6700134277344,28424800
2024-05-31,416.75,416.75,404.510009765625,415.1300048828125,47995300
2024-06-03,415.5299987792969,416.42999267578125,408.9200134277344,413.5199890136719,17484700
2024-06-04,412.42999267578125,416.44000244140625,409.67999267578125,416.07000732421875,14348900
2024-06-05,417.80999755859375,424.0799865722656,416.29998779296875,424.010009765625,16988000
2024-06-06,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,14861300
2024-06-07,426.20001220703125,426.2799987792969,423.0,423.8500061035156,13621700
2024-06-10,424.70001220703125,428.0799865722656,423.8900146484375,427.8699951171875,14003000
2024-06-11,425.4800109863281,432.82000732421875,425.25,432.67999267578125,14551100
2024-06-12,435.32000732421875,443.3999938964844,433.25,441.05999755859375,22366200
2024-06-13,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,15960600
2024-06-14,438.2799987792969,443.1400146484375,436.7200012207031,442.57000732421875,13582000
2024-06-17,442.5899963378906,450.94000244140625,440.7200012207031,448.3699951171875,20790000
2024-06-18,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,17112500
2024-06-20,446.29998779296875,446.5299987792969,441.2699890136719,445.70001220703125,19877400
2024-06-21,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,34486200
2024-06-24,449.79998779296875,452.75,446.4100036621094,447.6700134277344,15913700
2024-06-25,448.25,451.4200134277344,446.75,450.95001220703125,16747500
2024-06-26,449.0,453.6000061035156,448.19000244140625,452.1600036621094,16507000
2024-06-27,452.17999267578125,456.1700134277344,451.7699890136719,452.8500061035156,14806300
2024-06-28,453.07000732421875,455.3800048828125,446.4100036621094,446.95001220703125,28362300
2024-07-01,448.6600036621094,457.3699951171875,445.6600036621094,456.7300109863281,17662800
2024-07-02,453.20001220703125,459.5899963378906,453.1099853515625,459.2799987792969,13979800
2024-07-03,458.19000244140625,461.0199890136719,457.8800048828125,460.7699890136719,9932800
2024-07-05,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,16000300
2024-07-08,466.54998779296875,467.70001220703125,464.4599914550781,466.239990234375,12962300
2024-07-09,467.0,467.3299865722656,458.0,459.5400085449219,17207200
2024-07-10,461.2200012207031,466.4599914550781,458.8599853515625,466.25,18196100
2024-07-11,462.9800109863281,464.7799987792969,451.54998779296875,454.70001220703125,23111200
2024-07-12,454.3299865722656,456.3599853515625,450.6499938964844,453.54998779296875,16324300
2024-07-15,453.29998779296875,457.260009765625,451.42999267578125,453.9599914550781,14429400
2024-07-16,454.2200012207031,454.29998779296875,446.6600036621094,449.5199890136719,17175700
2024-07-17,442.5899963378906,444.8500061035156,439.17999267578125,443.5199890136719,21778000
2024-07-18,444.3399963378906,444.6499938964844,434.3999938964844,440.3699951171875,20794800
2024-07-19,433.1000061035156,441.1400146484375,432.0,437.1099853515625,20940400
2024-07-22,441.7900085449219,444.6000061035156,438.9100036621094,442.94000244140625,15808800
2024-07-23,443.8999938964844,448.3900146484375,443.1000061035156,444.8500061035156,13107100
2024-07-24,440.45001220703125,441.4800109863281,427.5899963378906,428.8999938964844,26805800
2024-07-25,428.79998779296875,429.79998779296875,417.510009765625,418.3999938964844,29943800
2024-07-26,418.20001220703125,428.9200134277344,417.2699890136719,425.2699890136719,23583800
2024-07-29,431.5799865722656,432.1499938964844,424.70001220703125,426.7300109863281,15125800
2024-07-30,427.7200012207031,429.04998779296875,417.3599853515625,422.9200134277344,32687600
2024-07-31,420.5,421.7799987792969,412.2099914550781,418.3500061035156,42891400
2024-08-01,420.7900085449219,427.4599914550781,413.0899963378906,417.1099853515625,30296400
2024-08-02,412.489990234375,415.0,404.3399963378906,408.489990234375,29437900
2024-08-05,389.1700134277344,401.0400085449219,385.5799865722656,395.1499938964844,40709200
2024-08-06,400.0,405.6700134277344,398.5,399.6099853515625,24946500
2024-08-07,408.6400146484375,410.0799865722656,397.4700012207031,398.42999267578125,20650900
2024-08-08,402.44000244140625,405.8599853515625,399.94000244140625,402.69000244140625,20203000
2024-08-09,404.0299987792969,408.04998779296875,402.260009765625,406.0199890136719,19276700
2024-08-12,407.05999755859375,408.760009765625,404.239990234375,406.80999755859375,16762900
2024-08-13,409.5899963378906,414.95001220703125,409.57000732421875,414.010009765625,19414300
2024-08-14,414.79998779296875,417.7200012207031,412.45001220703125,416.8599853515625,18267000
2024-08-15,419.79998779296875,421.1099853515625,417.6600036621094,421.0299987792969,20752100
2024-08-16,420.6000061035156,421.3399963378906,417.29998779296875,418.4700012207031,22775600
2024-08-19,418.9599914550781,421.75,416.4599914550781,421.5299987792969,15234000
2024-08-20,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,16387600
2024-08-21,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,16067300
2024-08-22,424.3599853515625,426.7900085449219,414.6099853515625,415.54998779296875,19361900
2024-08-23,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,18493800
2024-08-26,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,13152800
2024-08-27,412.8599853515625,414.3599853515625,410.25,413.8399963378906,13492900
2024-08-28,414.8800048828125,415.0,407.30999755859375,410.6000061035156,14882700
2024-08-29,414.94000244140625,422.04998779296875,410.6000061035156,413.1199951171875,17045200
2024-08-30,415.6000061035156,417.489990234375,412.1300048828125,417.1400146484375,24308300
2024-09-03,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,20313600
2024-09-04,405.9100036621094,411.239990234375,404.3699951171875,408.8999938964844,15135800
2024-09-05,407.6199951171875,413.1000061035156,406.1300048828125,408.3900146484375,14195500
2024-09-06,409.05999755859375,410.6499938964844,400.79998779296875,401.70001220703125,19609500
2024-09-09,407.239990234375,408.6499938964844,402.1499938964844,405.7200012207031,15295100
2024-09-10,408.20001220703125,416.3299865722656,407.70001220703125,414.20001220703125,19594300
2024-09-11,415.5,423.989990234375,409.5799865722656,423.0400085449219,19266900
2024-09-12,423.30999755859375,427.3699951171875,419.75,427.0,17418800
2024-09-13,425.8299865722656,431.8299865722656,425.4599914550781,430.5899963378906,15874600
2024-09-16,430.6000061035156,433.5299987792969,428.2200012207031,431.3399963378906,13834700
2024-09-17,440.2300109863281,441.8500061035156,432.2699890136719,435.1499938964844,18874200
2024-09-18,435.0,436.0299987792969,430.4100036621094,430.80999755859375,18898000
2024-09-19,441.2300109863281,441.5,436.8999938964844,438.69000244140625,21706600
2024-09-20,437.2200012207031,439.239990234375,434.2200012207031,435.2699890136719,55167100
2024-09-23,434.2799987792969,436.4599914550781,430.3900146484375,433.510009765625,15128900
2024-09-24,433.0,433.3500061035156,426.1000061035156,429.1700134277344,17015800
2024-09-25,429.8299865722656,433.1199951171875,428.57000732421875,432.1099853515625,13396400
2024-09-26,435.0899963378906,435.29998779296875,429.1300048828125,431.30999755859375,14492000
2024-09-27,431.5199890136719,431.8500061035156,427.4700012207031,428.0199890136719,14896100
2024-09-30,428.2099914550781,430.4200134277344,425.3699951171875,430.29998779296875,16807300
2024-10-01,428.45001220703125,428.4800109863281,418.80999755859375,420.69000244140625,19092900
2024-10-02,422.5799865722656,422.82000732421875,416.7099914550781,417.1300048828125,16582300
2024-10-03,417.6300048828125,419.54998779296875,414.2900085449219,416.5400085449219,13686400
2024-10-04,418.239990234375,419.75,414.9700012207031,416.05999755859375,19169700
2024-10-07,416.0,417.1099853515625,409.0,409.5400085449219,20919800
2024-10-08,410.8999938964844,415.6600036621094,408.1700134277344,414.7099914550781,19229300
2024-10-09,415.8599853515625,420.3800048828125,414.29998779296875,417.4599914550781,14974300
2024-10-10,415.2300109863281,417.3500061035156,413.1499938964844,415.8399963378906,13848400
2024-10-11,416.1400146484375,417.1300048828125,413.25,416.32000732421875,14144900
2024-10-14,417.7699890136719,424.0400085449219,417.5199890136719,419.1400146484375,16653100
2024-10-15,422.17999267578125,422.4800109863281,415.260009765625,418.739990234375,18900200
2024-10-16,415.1700134277344,416.3599853515625,410.4800109863281,416.1199951171875,15508900
2024-10-17,422.3599853515625,422.5,415.5899963378906,416.7200012207031,14820000
2024-10-18,417.1400146484375,419.6499938964844,416.260009765625,418.1600036621094,17145300
